trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_drop_off_window,end_pickup_drop_off_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_1249610_b_81456_tn_0,,,226,46,,0,0,31343.3079250756,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,227,47,,0,0,31631.6697065501,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,228,48,,0,0,32016.939294933,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,07:56:00,07:56:00,1733,49,,0,0,33407.3866058202,1,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,08:00:00,08:00:00,300,50,,0,0,33412.7973244557,1,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,301,51,,0,0,34879.4602340593,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,302,52,,0,0,36225.1659246203,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,303,53,,0,0,37117.4375541323,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,304,54,,0,0,37472.5135285673,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,305,55,,0,0,38393.7383851311,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,08:05:00,08:05:00,306,56,,0,0,38802.7443881499,1,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,08:07:00,08:07:00,307,57,,0,0,39638.3979366184,1,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,308,58,,0,0,39961.6022649124,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,08:08:00,08:08:00,309,59,,0,0,40331.4971231955,1,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,310,60,,0,0,40629.3029660935,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,311,61,,0,0,41095.3446784261,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,,,312,62,,0,0,41657.1315367058,0,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,08:12:00,08:12:00,1747,63,,0,0,41975.4306163118,1,,,,,1,1,,,,,,,,,,,
t_1249610_b_81456_tn_0,08:20:00,08:20:00,3049,64,,0,0,43965.13030284,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:30:00,06:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:31:00,06:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:32:00,06:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:36:00,06:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:37:00,06:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:38:00,06:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:39:00,06:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:40:00,06:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:42:00,06:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:43:00,06:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:45:00,06:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:45:00,06:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:47:00,06:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:48:00,06:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:50:00,06:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:51:00,06:51:00,624,18,,0,0,10716.3621528709,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:52:00,06:52:00,625,19,,0,0,11017.6241074269,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:54:00,06:54:00,626,20,,0,0,12022.9346584916,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,,,627,21,,0,0,12530.9409945623,0,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,,,628,22,,0,0,12995.420243179,0,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,06:56:00,06:56:00,629,23,,0,0,13699.3045769008,1,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,,,630,24,,0,0,16570.7693001456,0,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,,,631,25,,0,0,16831.5847410988,0,,,,,1,1,,,,,,,,,,,
t_1249684_b_81456_tn_0,07:00:00,07:00:00,632,26,,0,0,17211.35366401,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:30:00,07:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:31:00,07:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:32:00,07:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:36:00,07:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:37:00,07:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:38:00,07:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:39:00,07:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:40:00,07:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:42:00,07:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:43:00,07:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:45:00,07:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:45:00,07:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:47:00,07:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:48:00,07:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:50:00,07:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:51:00,07:51:00,624,18,,0,0,10716.3621528709,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:52:00,07:52:00,625,19,,0,0,11017.6241074269,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:54:00,07:54:00,626,20,,0,0,12022.9346584916,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,,,627,21,,0,0,12530.9409945623,0,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,,,628,22,,0,0,12995.420243179,0,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,07:56:00,07:56:00,629,23,,0,0,13699.3045769008,1,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,,,630,24,,0,0,16570.7693001456,0,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,,,631,25,,0,0,16831.5847410988,0,,,,,1,1,,,,,,,,,,,
t_1249685_b_81456_tn_0,08:00:00,08:00:00,632,26,,0,0,17211.35366401,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:30:00,08:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:31:00,08:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:32:00,08:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:36:00,08:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:37:00,08:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:38:00,08:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:39:00,08:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:40:00,08:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:42:00,08:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:43:00,08:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:45:00,08:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:45:00,08:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:47:00,08:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:48:00,08:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:50:00,08:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:51:00,08:51:00,624,18,,0,0,10716.3621528709,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:52:00,08:52:00,625,19,,0,0,11017.6241074269,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:54:00,08:54:00,626,20,,0,0,12022.9346584916,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,,,627,21,,0,0,12530.9409945623,0,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,,,628,22,,0,0,12995.420243179,0,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,08:56:00,08:56:00,629,23,,0,0,13699.3045769008,1,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,,,630,24,,0,0,16570.7693001456,0,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,,,631,25,,0,0,16831.5847410988,0,,,,,1,1,,,,,,,,,,,
t_1249686_b_81456_tn_0,09:00:00,09:00:00,632,26,,0,0,17211.35366401,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:30:00,09:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:31:00,09:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:32:00,09:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:36:00,09:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:37:00,09:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:38:00,09:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:39:00,09:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:40:00,09:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:42:00,09:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:43:00,09:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:45:00,09:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:45:00,09:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:47:00,09:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:48:00,09:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:50:00,09:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:51:00,09:51:00,624,18,,0,0,10716.3621528709,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:52:00,09:52:00,625,19,,0,0,11017.6241074269,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:54:00,09:54:00,626,20,,0,0,12022.9346584916,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,,,627,21,,0,0,12530.9409945623,0,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,,,628,22,,0,0,12995.420243179,0,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,09:56:00,09:56:00,629,23,,0,0,13699.3045769008,1,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,,,630,24,,0,0,16570.7693001456,0,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,,,631,25,,0,0,16831.5847410988,0,,,,,1,1,,,,,,,,,,,
t_1249687_b_81456_tn_0,10:00:00,10:00:00,632,26,,0,0,17211.35366401,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:30:00,10:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:31:00,10:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:32:00,10:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:36:00,10:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:37:00,10:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:38:00,10:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:39:00,10:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:40:00,10:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:42:00,10:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:43:00,10:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:45:00,10:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:45:00,10:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:47:00,10:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:48:00,10:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:50:00,10:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:51:00,10:51:00,624,18,,0,0,10716.3621528709,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:52:00,10:52:00,625,19,,0,0,11017.6241074269,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:54:00,10:54:00,626,20,,0,0,12022.9346584916,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,,,627,21,,0,0,12530.9409945623,0,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,,,628,22,,0,0,12995.420243179,0,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,10:56:00,10:56:00,629,23,,0,0,13699.3045769008,1,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,,,630,24,,0,0,16570.7693001456,0,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,,,631,25,,0,0,16831.5847410988,0,,,,,1,1,,,,,,,,,,,
t_1249688_b_81456_tn_0,11:00:00,11:00:00,632,26,,0,0,17211.35366401,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:30:00,11:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:31:00,11:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:32:00,11:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:36:00,11:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:37:00,11:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:38:00,11:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:39:00,11:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:40:00,11:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:42:00,11:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:43:00,11:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:45:00,11:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:45:00,11:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:47:00,11:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:48:00,11:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:50:00,11:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:51:00,11:51:00,624,18,,0,0,10716.3621528709,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:52:00,11:52:00,625,19,,0,0,11017.6241074269,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:54:00,11:54:00,626,20,,0,0,12022.9346584916,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,,,627,21,,0,0,12530.9409945623,0,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,,,628,22,,0,0,12995.420243179,0,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,11:56:00,11:56:00,629,23,,0,0,13699.3045769008,1,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,,,630,24,,0,0,16570.7693001456,0,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,,,631,25,,0,0,16831.5847410988,0,,,,,1,1,,,,,,,,,,,
t_1249689_b_81456_tn_0,12:00:00,12:00:00,632,26,,0,0,17211.35366401,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:30:00,12:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:31:00,12:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:32:00,12:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:36:00,12:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:37:00,12:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:38:00,12:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:39:00,12:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:40:00,12:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:42:00,12:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:43:00,12:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:45:00,12:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:45:00,12:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:47:00,12:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:48:00,12:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:50:00,12:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:51:00,12:51:00,624,18,,0,0,10716.3621528709,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:52:00,12:52:00,625,19,,0,0,11017.6241074269,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:54:00,12:54:00,626,20,,0,0,12022.9346584916,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,,,627,21,,0,0,12530.9409945623,0,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,,,628,22,,0,0,12995.420243179,0,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,12:56:00,12:56:00,629,23,,0,0,13699.3045769008,1,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,,,630,24,,0,0,16570.7693001456,0,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,,,631,25,,0,0,16831.5847410988,0,,,,,1,1,,,,,,,,,,,
t_1249691_b_81456_tn_0,13:00:00,13:00:00,632,26,,0,0,17211.35366401,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:30:00,13:30:00,614,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:31:00,13:31:00,636,2,,0,0,234.201806709574,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:32:00,13:32:00,637,3,,0,0,945.805725279941,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:36:00,13:36:00,633,4,,0,0,2840.12882133988,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:37:00,13:37:00,634,5,,0,0,3616.80226302757,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:38:00,13:38:00,639,6,,0,0,3912.75786693951,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:39:00,13:39:00,615,7,,0,0,4436.19345035638,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:40:00,13:40:00,616,8,,0,0,4853.71374446568,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:42:00,13:42:00,617,9,,0,0,5857.45113481317,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:43:00,13:43:00,618,10,,0,0,6659.14018526749,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:45:00,13:45:00,2227,11,,0,0,7673.90023731985,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:45:00,13:46:00,600,12,,0,0,7676.62334073356,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:47:00,13:47:00,619,13,,0,0,9213.80580197657,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:48:00,13:48:00,620,14,,0,0,9530.32159434754,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,,,621,15,,0,0,9792.50208388741,0,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,13:50:00,13:50:00,622,16,,0,0,9978.07656498245,1,,,,,1,1,,,,,,,,,,,
t_1249692_b_81456_tn_0,,,623,17,,0,0,10267.7305158396,0,,,,,1,1,,,,,,,,,,,
